Mun doalan dán sártni dárogillii - dál han buohkat dihtet ahte mun máhtán sámegiela , ja mu sárdni lea sámegiela máidnun maid hálidan ahte dážat ge galget 	áddet 	. ¶
Diehttelas dát ii mearkkaš ahte ii galgga geahččalit 	áddet 	jierpmálaččat dán , muhto osku dahje ráhkesvuođa , dan ii sáhte čilget . ¶
	Non-fiction texts – ¶
Dannego mii eallit áigodagas mas leat máilmmeviidosaš ovttasbargu , ja identitehtat manne latnjalassii , de galgá 	áddet 	” álbmot ” jurddašeami fleksibela vuogi mielde . ¶
Mo galggašii dan 	áddet 	? ¶
“ buot servodagat , mat leat earálaganat dihto historjjálaš dahje kultuvrralaš sivaid geažil , geahččalit lunddolaččat doalahit ja ovddidit iežaset earenoamáš vugiid mo 	áddet 	ja organiseret iežaset universuma ” . ¶
Dáinna lágin álgoálbmogat riikkaidgaskaskasaš joavkun leat oahpan hástalit , 	áddet 	ja hállat kolonialismma birra ovttas , oktan joavkun ja oktasaš gielain . ¶
amas lohkkái gii lea lullin eret , 	áddet 	man garra dilli sámi guovllus lea . ¶
mielde dagaheamen ahte lea álkit 	áddet 	teavstta ja teavstta fáttáid . ¶
	áddet 	teavstta álkibut de lea buorre go geavaha dutkanvugiid mat deattuhit¶
	áddet 	álgoálbmogiid oainnuid ja dan vuođul lohkat teavsttaid . ¶
muhto dat addá vejolašvuođa 	áddet 	teavstta álgoálbmogiid jurddašanvuogi¶
historjjá ja girjjálašvuođa kritihka teoriijaide vai beasai 	áddet 	indiána ja¶
sáhttá 	áddet 	earáláganvugiid ja gealddu gaskal indiána girjjálašvuođa ja¶
man láhkai sáhttá 	áddet 	sámi románaid ja dan bokte maid boahtá oidnosii¶
deattuhan ahte lea ávkin 	áddet 	makkár kultuvra ja makkár jurddašanvuohki¶
Lohkki sáhttá 	áddet 	man láhkai ođasmahttin¶
Montaigne lei vuosttažettiin skeptihkalaš olbmo jurddašannávcca vejolašvuođa hárrái 	áddet 	dan maid ii oainne , gula ja dovdda konkrehtalaččat . ¶
Dološ sápmelaččat várra balle ahte muhtun eiseválddit geat ledje oahppan veahá sámegiela galge gullat dáid lávlagiid ja 	áddet 	daid sisdoalu . ¶
Álgoálbmogiid iešmearrideapmi-Mo galggašii dan 	áddet 	? ¶
Hirbmadit áitojuvvon ( 2 ) : Giela hállá dušše vuorraset buolva , áhkut , ádját ja vel boarráset olbmot , váhnenbuolva dáidá ain 	áddet 	giela , muhto dábálaččat dat ii hála dan mánáidasas . ¶
Dákkár dutkama hástalus lea gávdnat buriid gálduid mat 	áddet 	vástádusaid dutkamuša čuolmmaide . ¶ERR
	Áddet 	sániin oaivvilda ahte sáhttá čuovvut dáb álaš ságastallama . ¶
Dain 96 proseantta dahje sullii 2.164 olbmo dadje iežaset goitge 	áddet 	sámegiela . ¶
) Ravna navdá sullii 3.500 olbmo 	áddet 	sámegiela dutkanovttadagas , muhto son ii earut giellajoavkkuid . ¶
Mo galggan mun oažžut sin 	áddet 	ahte sámegiel kursa maid lokte bargi gelbbolašvuođa , eai leat beare buotlágan eará kurssat . ¶
Jos galgá geahččalit 	áddet 	manne eai lean sámegielat rádiosáddagat ovdal , de ferte adnit muittus dalá áiggi teknihkkaovdáneami ja goitge Norggas - politihkalaš dálkkodaga . ¶
Dát guoská earenoamážit rabasvuhtii , buot beliin , 	áddet 	ja vuostáiváldit kontruktiivvalaš kritihka , ahte dan oaivil ii leat njeaidin , muhto baicce ( bajás ) - huksen smiehttama ja inspirašuvnna bokte – ahte maiddái Sápmi ge dárbbaša bures vuođđuduvvon siskkáldas kritihka . ¶
Maid gáttát dan 	áddet 	diekkár áššiin ? ¶
Son jáhkii juo iešge ahte fitnodatolmmožin isit sáhtášii vaikko 	áddet 	. ¶
Dáid doaimmaid ja ásahusaid čuovggas ferte de 	áddet 	náitalanvieruid ja eloštemiid rievdamiid ruoŧabeal bivdosiiddain . ¶
Giligirjji čálli muhtunláhkái šaddá lohkki sadjásažžan girjjis go galggašii 	áddet 	ja registreret visot mii dáhpáhuvvá , muhto dan gaskka geažil mii šaddá giligirjji čálli ja lohkkiid gaskii sihke áiggi ja dovdduid dáfus mii sáhttit árvvoštallat su čállima vel dakkár áššiin ge maid giligirjji čálli ii oppa fuomáš ge danin go son ieš lea dáhpáhusaid guovddážis . ¶
Nuppi bealis sáhttá dáid Vest sániid maiddái lohkat iešironian , go vehá diehtit ja 	áddet 	mo eallin ain jorai ovddosguvlui , ja almmái várra aiddo dieid « alla áiggiid » eallinnávddašeami geažil maŋŋá uhcit eanet guossala . ¶
Okta sámi čálli ja su váldogirji mii áinnas ánssášivččii olu eanet dutkojuvvot máŋggabealat lahkanemiin go mii dán rádjái lea dahkkon , lea juste Johan Turi Muitalus sámiid birra , áinnas dakkár áigumušain mii viggá 	áddet 	su muitalusa sámi oaidnin¶
Jus geahččá Finnmárkku ja Giema-guovllu meavrresgáriid , de lea álki 	áddet 	manin ; beaivvášgovva dábálaš Finnmárko-meavrresgáris lea dákkár , nu mo dát govva . ¶
Nedrejord maid lohká Deatnogátte Nuoraid eaŋkalis juoiganlávlun málle attii vejolašvuođaid olbmuide 	áddet 	sin musihka . ¶
Mu mielas lea ruossalas jurddašit , ahte sápmelaš kultuvra galggašii leat dušše sámiide , go seamma áigái majoritehta galggašii 	áddet 	sámeáššiid . ¶
Namalassii dutkamuš buktá beroštumi ja vásáhusaid , iige nuppi kultuvrra sáhte 	áddet 	nu , ahte dušše váldá dieđu vuostá . ¶
Dat ii leat doarvái , ahte mii viggat addit vástádusaid - nuppit galget maid 	áddet 	, mat ledje gažaldagat . ¶
Montaigne lei vuosttažettiin skeptihkalaš olbmo jurddašannávcca vejolašvuođa hárrái 	áddet 	dan maid ii oainne , gula ja dovdda konkrehtalaččat . ¶
Dalle don fertet 	áddet 	, ja dahkat maiddái nu vai iešge áddejuvvot . ¶
Go mii earát galgat juoga dáiddabarggus oažžut , dahje dan 	áddet 	, de fertet mii dan maiddái alccemet dahkat Don : ain . ¶
okto ii leat doarvái 	áddet 	diekkár cealkindoaimma sisdoalu . ¶
doArjjo don ge sámegiela ovddideami — veahket SFS oažžut sámi eiseváldiid 	áddet 	ahte Sápmi dárbbaša fágagirjjálaš čálliid ja jorgaleaddjiid vai sámekultuvrra ovdána ! ¶
cuoigut = čujuhit duolban = guolban háddet = 	áddet 	, ipmirdit leahtit = leat ruvda = ruvtto sámistit = sámástit siida = ruoktu skovla = skuvla sohka = fuolki¶
Son ii leat nák cen olbmuid oažžut 	áddet 	man dát lea dehálaš . ¶
Márgget ii sáhte 	áddet 	ahte olbmot eai be roš sámepolitihkalaš áššiin , ja nu eai searvva sáme searvái . ¶
Seammás go lea sáhka bohccuid birra mat eai leat oidnosis , de ferte dárkilabbot čilget jos nubbi galgá 	áddet 	makkár bohcco birra lea sáhka . ¶
Bajilčállaga galggašii lohkki 	áddet 	guora halakeahttá oaivila duođi eambbo , ja dat maid galg gašii boktit miela diehtit eanet ášši birra . ¶
sáni sajis sáhtášii geavahit sáni go dan dáidet eanaš lohkkit 	áddet 	. ¶
Kultuvra dán hámis lea máŋgii vát tis fáhtet ja 	áddet 	, muhto dát lea goit geađgejuolgin olmmoš laš oktavuođaide . ¶
Lea maiddái ávkkálaš dan várás ahte 	áddet 	buktaga árv¶
“ Oahpahusa ulbmil lea viiddidit mánáid , nuoraid ja ollesolbmuid gálggaid dovddahit ja vásáhit , 	áddet 	, ovddidit ja searvat ” ( O97S:17 ) . ¶
Go árvvoštallanvuođu galggaš 	áddet 	, de ferte oahpaheaddji guorahallat O97S dárkilit , ferte dovdat oppalaš oasi , prinsihpaid ja njuolggadusoasi ja fágaplána oasi . ¶
á ) diehtogeal bu // fágalaš gealbu ( kognitiiva ulbmilat ) ; diehtit ja 	áddet 	oahpa , áddet fága oktavuođaid , smiehtadit ja vihkkedallat áššiid maid diehtit , veardádallat daid , atnigoahtit fágadieđuid heivvolaš oktavuođain , válljet heivvolaš fágasisdoalu j. su¶
á ) diehtogeal bu // fágalaš gealbu ( kognitiiva ulbmilat ) ; diehtit ja áddet oahpa , 	áddet 	fága oktavuođaid , smiehtadit ja vihkkedallat áššiid maid diehtit , veardádallat daid , atnigoahtit fágadieđuid heivvolaš oktavuođain , válljet heivvolaš fágasisdoalu j. su¶
bajilmáhttit oahpa ( dušše earáid dávistit ; diehtit fágaid sisdoalu almmá dan 	áddet 	, máhttit muitalastit duohta dieđuid j. )¶
	áddet 	oahpa ( go ádde juoidá , de diehtá maid dat mielddisbuktá . ¶
atnit oahpa ( 	áddet 	ávkki oahpas , buohtastahttit ja kombineret oahpa )¶
- gulahallat ( 	áddet 	ja vuhtiiváldit nuppiid , olmmošvuođa máhttit )¶
- diehtit ja bajilmáhttit oahpa ( diehtit fága sisdoalu almmádan 	áddet 	, diehtit duohta dieđuid )¶
- 	áddet 	oahpa ( go oahpa áddet , de diehtit maid mielddisbuktá , áddejumi oažžut buohtastahtidettiin iežamet vásáhusaide )¶
- áddet oahpa ( go oahpa 	áddet 	, de diehtit maid mielddisbuktá , áddejumi oažžut buohtastahtidettiin iežamet vásáhusaide )¶
- atnit oahpa ( 	áddet 	ávkki oahpas , buohtastahttit ja kombineret , rátkit dehálaš sisdoalu dárbbašmeahttun sisdoalus , čoavddasánit , duohta dieđut )¶
	áddet 	ja muosáhit¶
Jus sisdoalu galggaš 	áddet 	, de ferte dat čállon stánddalaččat ja áddehahtti gillii . ¶
	áddet 	girjjálašvuođa teavsttaid , dovdat girjjálašvuođašlájaid ja váikkuhangoansttaid¶
Gealbogáibádusat leat veahkkegaskaoapmin 	áddet 	makkár gealbodási oahppi lea fágas olahan vurdojuvvon gealbbus ( ulbmiliid ektui ) . ¶
teavstta huksehus : teaksta galgá nu hábmejuvvon ahte lea álki dan čuovvut , 	áddet 	ja muitit¶
- 	áddet 	oktavuođa gaskal teakstašlája ja vuostáiváldi¶
Danin veadjá leat nu ahte go dál leat huksemin sámi ásahusaid , de sáhttit ribahit boastut 	áddet 	vissis beliid ásahushuksemis dáruiduhttimin . ¶
Mii guoská ásahusaid ovttasbargoperspektiivvas , de sáhttá 	áddet 	oasi váldima golbma vejolaš oasseváldirollas . ¶
Dát reive lea ášši guovddážis – ja dan ii sáhte earaládje 	áddet 	, nugo Hammerfeastta diggeriekti dagai juovlamánus diibmá . ¶
8% dadjet duššefal 	áddet 	sámegiela . ¶
Sámegiela hálddašanguovllus dadjet 64% 	áddet 	sámegiela . ¶
8% dadjet duššefal 	áddet 	sámegiela . ¶
” Vuos jearašin makkár giela don máhtát dahje muhtun muddui 	áddet 	. ¶
	Áddet 	sániin oaivvildit ahte sáhtát čuovvut dábálaš ságastallama . ¶
Mun namahan muhtun gielaid , ja bivddán du vástidit maid gielaid 	áddet 	. ¶
Sii geat vástidedje 	áddet 	jogo suomagiela dahje kvenagiela , dahje sihke suoma- ja kvenagiela , ledje 13% . ¶
Julevusámi guovlluin dadjet 12% 	áddet 	sámegiela . ¶
Leat gorálaččat hárvvet geat dadjet 	áddet 	eanet gielaid : 8% davvisámi guovlluin , 16% julevusámi guovlluin ja 14% máttasámi guovlluin . ¶
8 % dain geat jearahallojuvvojedje , vástidedje dušše 	áddet 	sámegiela ( gč. 2.5.1 Sámegielmáhttu iešguđet dásii n ) . ¶
Danin jearaimet man bures guhtege oaivvildii máhttit sámegiela njealji dásis : 	áddet 	, hállat , lohkat , ja čállit . ¶
Dattege ferte áiccaldahttit erohusa julevu- ja davvisámegielas dan dáfus ahte 	áddet 	ja hállat eai leat statisttalaččat signifikánta . ¶
Mii leat dás konstrueren variábela mii čájeha osiid dain geat áddejit sámegiela muhto eai hála , loga dahje čále , ja osiid dain geat dadjet sihke 	áddet 	, hállat , lohkat ja čállit . ¶
Eará doaimmat , main váldoulbmil lea oahppat 	áddet 	ja hállat sámegiela . ¶
Dán sáhttá geavahit vuođđun gávnnahit eambbo sámegiela geavaheami birra Norggas ja eará riikkain Sámis , ja maiddái 	áddet 	eambbo unnitlogu- ja eamitálbmogagielaid obalaččat . ¶
Mii eat soaitte leat nu moadde ressursapersovnna lullisámis , muhto mii dáidit leat duššefal moattis geat 	áddet 	movt mii galgat bargat ovddasguvlui . ¶
ta 	áddet 	doahpagiid dárkileappot ja čiekŋaleap¶
Systemáhtalaš dárkumiin , formálalaš ja eahpeformálalaš vugiin , oažžu oahpaheaddji vuođu 	áddet 	eaŋkil oahppi earenoamáš váttisvuođaid , sihke lohkan- ja čállinváttisvuođaid ja muđui mo oahppi doaibmá dovdduid dáfus , fágalaččat ja sosiálalaččat . ¶
Geaidnu lea guhkki ovdalgo 	áddet 	¶
Oapmahaččaide lea deaŧalaš 	áddet 	ahte dát ii dárbbaš mearkkašit dan , ahte dat eai dohkket sin¶
Lea čielga ávkin midjiide go galgat geahččalit 	áddet 	,¶
Šaddá álkit háleštit , 	áddet 	ahte mii háliidat sidjiide buori . ¶
Don leat seamma olmmoš , muhto mii 	áddet 	buorebut manne don leat nu go leat . ¶
’ oaidnit ; 	áddet 	’ , ja duiskkagiela wissen ’ diehtit ’ ~ láhtengiela video ’ oainnán ’ , ruoššagiela¶
sátnebearraša mearkkašumit ‘ áicat ’ ja ‘ 	áddet 	, ipmirdit ’ leat čielgasit maiddái vuođđun¶
SKES ovdan buktin oainnu lea váttis 	áddet 	, dasgo dat rihkku dan etymologalaš dutkamuša¶
Mii sullii 	áddet 	, mii dárkkuhuvvo sámekultuvrrain . ¶
Ággan son buktá ovdan , ahte unnitlogukultuvrras leat diehttalas sárgosat , maid bastá 	áddet 	dušše dasa rohtašuvvan dutki dahje ádden gáibidivččii kultuvrra siskkáldas giellaspealu vuđolaš dovdama . ¶
Kultuvrra lahtus lea maiddái vejolašvuohta 	áddet 	, ahte mii beare dieđuid ii heive olggobeal olbmuide ( Mihesuah 1998 : 12 ) . ¶
Vuolggasaji válljema ákkastalan dainna , go kulturekologalaš geahččanguovlu ja etnodieđa leat veahkehan 	áddet 	, ahte luonddukultuvrrain olbmo doaimmat vuođđuduvvet áiggiid čađa gárggiidan dihtui birrasis ja luonddus . ¶
Dan mielde kultuvrra bastet 	áddet 	ja hálddašit dušše dasa rohtašuvvan ( enkulturerejuvvon ) olbmot . ¶
Intrakultuvrralaš oainnu mielde olbmo láhttema ja jurddašeami ii sáhte 	áddet 	, jus ii dieđe , mo olmmos hábme iežas etnomáilmmi , intrakultuvrralaš duohtavuođa , ja mo son vásiha iežas oktavuođa iežas birrasii . ¶
Intrakultuvrralaš etnologalaš geahččanguovlu lea veahkehan 	áddet 	, ahte luonddukultuvrrain olbmo doaibma vuođđuduvvá dárkilis dihtui birrasis , luonddus ja luonddudáhpáhusain , mii lea boađusin čuđiid jagiid vásáhusain ( kumulatiiva kulturdiehtu ) . ¶
) Birrasa dovdama leat hálidan 	áddet 	myhtalaš ja magiijalaš jurddašeapmin . ¶
Olggobeal dutkit eai leat maiddái nákcen 	áddet 	eamidieđu , dat leamaš menddo kaohtalaš studeret ( Battiste - Henderson 2000 : 31 . ¶
Danin leamaš váttis 	áddet 	eamidieđu ja - árbbi . ¶
Eamikultuvrraid atnin systemáhtalaččat ollisin lea dehálaš , vai 	áddet 	dihto jáhkuid , dábiid ja geavadiid mearkkašumi , doaimma ja dárkkuhusa dáidda kultuvrraide alcceseaset ( Billington - Strawbridge - Greensides - Fitzsimons 1991 : 3 ) . ¶
Kultuvrraid galggašii 	áddet 	proseassan . ¶
) Sámegielas semánttalaččat tearpmain duodji 	áddet 	vuosttasin sámiid duoji . ¶
) Materiálalaš kultuvrras artefávttat leat gaskaoapmi , mainna mii addit hámi ja mainna mii 	áddet 	iežamet , earáid dahje abstrákšuvnnaid . ¶
Lehtola čállá girjjistis Saamelainen evakko , ahte sámiid dálá kultuvrra ii sáhte 	áddet 	almmá Lappi soađi haga . ¶
Dalle duodji lea guovddáš gaskaoapmi , mainna mii addit hámi ja mainna mii 	áddet 	iežamet , earáid dahje abstrákšuvnnaid ( gč. s. 49 ) . ¶
Etnoekologiija veahkeha dán dutkamušas 	áddet 	dan , mo duodjekultuvra vuogáiduvvá birrasii . ¶
Enkultureren- ja sosialiserenproseassain materiálalaš kultuvrra artefávttat doibmet gaskaoapmin , mainna mii addit hámi ja mainna mii 	áddet 	iežamet , earáid ja abstrákšuvnnaid . ¶
Ulbmil dáid dieđuiguin lea oažžut birrasa álkkibut 	áddet 	pasientta dili . ¶
Eatnašat hálidit dušše ahte olbmot galget 	áddet 	ahte sis leat muhtumin váttisvuođat alddesiin . ¶
Sii hálidit olbmuid 	áddet 	ahte sis lea heajos bargomokta ja ahte jos leat erdon , de lea dat mearkan ahte sis lea heajos áigodat , ja ahte sii fuones áigodagain ballet das mii sáhttá dáhpáhuvvat . ¶
Váttis lei 	áddet 	maid dát mearkkašii . ¶
Ii lean nu álki 	áddet 	maid sii dainna oaivvildedje . ¶
Áhkku lei loavkašuvvan , son ii máhttán 	áddet 	mo olmmoš sáhtii vajáldahttit eatnigiela . ¶
Sii sáhttet 	áddet 	sámegiela muhtin muddui , muhto eai hála . ¶
Munnje lei maid váttis 	áddet 	dárogiela ja fertejin álgit masá áibba álggus . ¶
Váttis lei 	áddet 	maid dát mearkkašii . ¶
Sámegieltiimmuin lávii áhčči ovtto hállat muhtun hávdáduvvon beatnagiid birra , ja sárggui vel távvalii skoviid maid mii galggašeimmet dalle vissa 	áddet 	. ¶
Dán sáhtii 	áddet 	go muitá váttisvuođaid maid sápmelaččat ledje deaividan stuorraservodagas ja Norgga eiseválddiid ektui go sis lei heajos dárogielmáhttu ja váilevaš oahpahusávkkástallan . ¶
Sii oahpahedje mu 	áddet 	báikkálaš kultuvrra deaŧalaš sosiálalaš doahpagiid , nugo sápmelaš , dáža , rivgu ja hearrá - maŋimus sátni lea báikkálaš dárogillii jorgaluvvon . ¶
Váttis lei 	áddet 	maid dát mearkkašii . ¶
Ii lean nu álki 	áddet 	maid sii dainna oaivvildedje . ¶
Sáttasáni miššuvdna midjiide oahpaheddjiide lei : Hálahit váhnemiid 	áddet 	ahte mánát birgejit buoremusat eallimis jos besset oahppat eatnigielaset . ¶
Sámemánáin ledje danin stuorra váttisvuođat 	áddet 	oahpahusa mii lei dárogillii . ¶
Opposišuvnna gohčodedje ruovttoluottarahčalassan go dat dáhtui máhccat fas ovddeš moivasii sihke skuvlagiela ektui ja go sii eai dáhtton 	áddet 	ahte dáruiduhttin mielddisbuvttii ahte sápmelaččat loktejuvvojedje sihke materiálalaččat , kultuvrralaččat ja vuoiŋŋalaččat . ¶
Dát eai juovsso jergii [ jergii juoksut : go olbmo jierpmi ii ole dien 	áddet 	, badjel mielaid ] danne go lea sáhka gáttuid ja ovdagáttuid dujiis ja lea guottuid ja kultuvrralaš iešlágiid duohkái duvdojon , ja nai danne go guoská olbmo árvogažaldagaide , aitto man muddui jáhkkit nuppi jearggasin vai man muddui gáddit čabo gáiffasin [ gáiffat = možit , luovaslaš govahallamat ,¶
Olmmoš sahttá Inggá 	áddet 	dan guvlui ahte su mielan lei dáruiduhttin galgat álggahuvvot juo siiddan , su mielan váidalahtti go gis eai gallis máttán juo dáru skovlái álggadettiin . ¶
- Dás ii leat sáhka sámiin eatnigiela rievidit , muhto mii fertet 	áddet 	ahte sii , dilálašvuođaid oktavuođain , bággejuvvojit dárogiela geavahišgoahtit , ja mun oaivvildan ahte mađe johtileappot dáruiduhttinmannolagat dáhpáhuvvet , dáđi buoret sámiide . ¶
Vuosttaš lei oažžut eiseválddiid 	áddet 	man stuorra dárbbut sámeoahpposuorggis ledje . ¶
Lei dovddus ášši ahte oahpponeavvováili lei stuoris ja ahte skuvllat gillájedje dáinna , muhto lei váttis oažžut departemeantta 	áddet 	dan . ¶
Mu jurdda lea baicce leamaš ahte mii dárbbašit teoriija vuođđun 	áddet 	kultuvrra eará kultuvrraid deaivvadettiin . ¶
Sii sáhttet 	áddet 	sámegiela muhtin muddui , muhto eai hála . ¶
Ii lean dušše sámegieloahpahus mii lei ođas , muhto maiddái ahte dárogiella galggai oahpahuvvot amasgiellan nugo dat lei ohppiide , dárogiella ii oahpahuvvon juonin man sii « berrejedje » 	áddet 	. ¶
Ja nášunála oahppoplánas lea čállon ahte oahppit galget oahppat vuhtii váldit , gierdat ja 	áddet 	eará álbmotjoavkkuid . ¶
Go de leimmet suinna háleštallan , de dajai iežas 	áddet 	manne mii eat dohkkehan dán oahppoplána buohkaid várás . ¶
Ii adnojuvvon buorren ahte Dagbladet korrespondeanta bođii Kárášjohkii aiddo dál , ja sáhttá gal muhtun muddui 	áddet 	manne bealit eai háliidan cealkit maidege . ¶
Maŋŋá 	áddet 	ahte eváhkko šattai guovttegeardásaš massimin sihke Deanu álbmogii ja olles Finnmárkku ja Davvi-Romssa álbmogii , geaidda duiskalaččaid billisteapmi guoskkai . ¶
